"8";"Swan";"Test2";"Augmented";"None";;"61802";"61803";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-01 16:37:35"
"9";"Swan";"First1";"Normal";"None";;"123168";"1325";"25710";"4250";"6597";"13199";"8960";"3933";"7889";"23655";"15593";"0";"0";"0";"0";"0";"2019-03-05 14:13:36"
"9";"Swan";"Second1";"Normal";"None";;"110016";"1952";"27009";"2537";"30930";"17313";"6573";"4196";"10301";"3689";"5474";"0";"0";"0";"0";"0";"2019-03-05 14:16:22"
"9";"Swan";"Third1";"Normal";"None";;"60746";"2142";"18571";"1746";"13199";"7274";"2324";"2527";"7305";"3800";"1819";"0";"0";"0";"0";"0";"2019-03-05 14:17:58"
"9";"Swan";"Test1";"Normal";"None";;"47608";"47607";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-05 14:28:19"
"9";"Boat";"Second2";"Augmented";"None";;"108845";"8780";"2157";"12694";"18110";"13835";"541";"2932";"7562";"8703";"2823";"3278";"13261";"11423";"1170";"1506";"2019-03-05 14:36:08"
"9";"Boat";"Third2";"Augmented";"None";;"80606";"7597";"1804";"6492";"10866";"6610";"1164";"4278";"11796";"5868";"1109";"5324";"4263";"5085";"3973";"4315";"2019-03-05 14:37:54"
"9";"Boat";"Test1";"Augmented";"None";;"69019";"69019";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-05 14:47:48"
"10";"Boat";"First1";"Augmented";"None";;"119351";"8801";"1600";"14641";"7392";"8853";"1925";"2442";"9330";"5053";"2976";"7741";"6190";"8453";"3958";"29905";"2019-03-05 15:39:28"
"10";"Boat";"Second1";"Augmented";"None";;"113998";"7896";"1952";"8867";"10501";"9620";"1991";"4572";"13527";"6383";"3110";"12001";"4256";"19444";"3361";"6421";"2019-03-05 15:41:57"
"10";"Boat";"Third1";"Augmented";"None";;"84888";"7799";"1490";"8541";"10011";"11803";"1830";"1324";"8746";"10695";"1378";"7773";"3506";"6128";"2571";"1217";"2019-03-05 15:43:52"
"10";"Boat";"Test1";"Augmented";"None";;"69667";"69667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-05 15:56:07"
"10";"Swan";"First2";"Normal";"None";;"115305";"3871";"23349";"7421";"17537";"15936";"7688";"7304";"6850";"12283";"13021";"0";"0";"0";"0";"0";"2019-03-05 15:58:45"
"10";"Swan";"Second2";"Normal";"None";;"85627";"1312";"21076";"5609";"16677";"10730";"4489";"3533";"10554";"9258";"2362";"0";"0";"0";"0";"0";"2019-03-05 16:00:34"
"10";"Swan";"Third2";"Normal";"None";;"73997";"1557";"17489";"5245";"14034";"10794";"4591";"6705";"4088";"7273";"2173";"0";"0";"0";"0";"0";"2019-03-05 16:03:56"
"10";"Swan";"Test1";"Normal";"None";;"78374";"78373";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-05 16:13:16"
"11";"Swan";"First1";"Augmented";"None";;"119135";"10115";"21748";"4087";"24073";"17690";"6620";"6959";"10748";"10756";"6290";"0";"0";"0";"0";"0";"2019-03-07 14:07:09"
"11";"Swan";"Second1";"Augmented";"None";;"77379";"2693";"10657";"5562";"19122";"11190";"5884";"4709";"5072";"7176";"2883";"0";"0";"0";"0";"0";"2019-03-07 14:08:52"
"11";"Swan";"Third1";"Augmented";"None";;"73151";"2466";"9608";"4786";"11587";"4950";"12069";"4704";"8228";"10133";"2848";"0";"0";"0";"0";"0";"2019-03-07 14:10:28"
"11";"Swan";"Test1";"Augmented";"None";;"49677";"49677";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-07 14:21:31"
"11";"Boat";"First2";"Normal";"finishedStep12";;"174735";"8317";"3687";"10905";"32730";"5758";"3403";"3875";"6980";"11763";"7968";"3247";"0";"0";"0";"0";"2019-03-07 14:25:02"
"11";"Boat";"Second2";"Normal";"None";;"137522";"6899";"2867";"7696";"12089";"8555";"1985";"5261";"16728";"10141";"1868";"4807";"23942";"19880";"4768";"9955";"2019-03-07 14:27:49"
"11";"Boat";"Third2";"Normal";"None";;"119650";"3758";"4076";"7220";"12626";"7256";"3202";"6108";"10989";"7347";"12153";"4371";"4058";"11057";"16897";"8449";"2019-03-07 14:30:10"
"11";"Boat";"Test1";"Normal";"None";;"73725";"73725";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-03-07 14:41:48"
"12";"Boat";"First1";"Normal";"None";;"225971";"10672";"3340";"9120";"18589";"23429";"4332";"6331";"40020";"24989";"5260";"7480";"8560";"38861";"19399";"5501";"2019-04-05 09:04:38"
"12";"Boat";"Third1";"Normal";"None";;"143475";"11022";"2700";"16320";"19900";"9770";"2141";"11090";"11190";"18690";"3043";"6171";"3071";"7880";"7420";"12991";"2019-04-05 09:07:51"
"12";"Boat";"Third1";"Normal";"None";;"122294";"9410";"2220";"10780";"16219";"9571";"1391";"8214";"13241";"8831";"11351";"1781";"7241";"9051";"6222";"6671";"2019-04-05 09:10:06"
